token_ID_within_document,word,lemma,before,after,word_lc
17903,.,.,#, ,.
17904,"""",80876,#,#,""""
17905,Do,do,#, ,do
17906,you,you,#, ,you
17907,want,want,#, ,want
17908,to,to,#, ,to
17909,commit,commit,#, ,commit
17910,suicide,suicide,#,#,suicide
17911,?,?,#,#,?
17912,"""",80907,#, ,""""
17913,"""",80909,#,#,""""
17914,You,you,#,#,you
17915,’re,’re,#, ,’re
17916,lucky,lucky,#, ,lucky
17917,it,it,#, ,it
17918,was,be,#, ,was
17919,just,just,#, ,just
17920,a,a,#, ,a
17921,wheel,wheel,#,#,wheel
17922,!,!,#, ,!
17923,A,a,#, ,a
17924,bad,bad,#, ,bad
17925,driver,driver,#, ,driver
17926,and,and,#, ,and
17927,not,not,#, ,not
17928,even,even,#, ,even
17929,trying,try,#,#,trying
17930,!,!,#,#,!
17931,"""",80977,#, ,""""
17932,"""",80979,#,#,""""
17933,You,you,#, ,you
17934,do,do,#,#,do
17935,n’t,not,#, ,n’t
17936,understand,understand,#,#,understand
17937,",",",",#,#,","
17938,"""",81001,#, ,""""
17939,explained,explain,#, ,explained
17940,the,the,#, ,the
17941,criminal,criminal,#,#,criminal
17942,.,.,#, ,.
17943,"""",81027,#,#,""""
17944,I,I,#, ,i
17945,was,be,#,#,was
17946,n’t,not,#, ,n’t
17947,driving,drive,#,#,driving
17948,.,.,#, ,.
17949,There,there,#,#,there
17950,’s,’,#, ,’s
17951,another,another,#, ,another
17952,man,man,#, ,man
17953,in,in,#, ,in
17954,the,the,#, ,the
17955,car,car,#,#,car
17956,.,.,#,#,.
17957,"""",81077,#, ,""""
17958,The,the,#, ,the
17959,shock,shock,#, ,shock
17960,that,that,#, ,that
17961,followed,follow,#, ,followed
17962,this,this,#, ,this
17963,declaration,declaration,#, ,declaration
17964,found,find,#, ,found
17965,voice,voice,#, ,voice
17966,in,in,#, ,in
17967,a,a,#, ,a
17968,sustained,sustained,#, ,sustained
17969,"""",81147,#,#,""""
17970,Ah,Ah,#,#,ah
17971,-,-,#,#,-
17972,h,h,#,#,h
17973,-,-,#,#,-
17974,h,h,#,#,h
17975,!,!,#,#,!
17976,"""",81155,#, ,""""
17977,as,as,#, ,as
17978,the,the,#, ,the
17979,door,door,#, ,door
17980,of,of,#, ,of
17981,the,the,#, ,the
17982,coupé,coupé,#, ,coupé
17983,swung,swing,#, ,swung
17984,slowly,slowly,#, ,slowly
17985,open,open,#,#,open
17986,.,.,#, ,.
17987,The,the,#, ,the
17988,crowd,crowd,#,#,crowd
17989,-,-,#,#,-
17990,it,it,#, ,it
17991,was,be,#, ,was
17992,now,now,#, ,now
17993,a,a,#, ,a
17994,crowd,crowd,#,#,crowd
17995,-,-,#,#,-
17996,stepped,step,#, ,stepped
17997,back,back,#, ,back
17998,involuntarily,involuntarily,#,#,involuntarily
17999,",",",",#, ,","
18000,and,and,#, ,and
18001,when,when,#, ,when
18002,the,the,#, ,the
18003,door,door,#, ,door
18004,had,have,#, ,had
18005,opened,open,#, ,opened
18006,wide,wide,#, ,wide
18007,there,there,#, ,there
18008,was,be,#, ,was
18009,a,a,#, ,a
18010,ghostly,ghostly,#, ,ghostly
18011,pause,pause,#,#,pause
18012,.,.,#, ,.
18013,Then,then,#,#,then
18014,",",",",#, ,","
18015,very,very,#, ,very
18016,gradually,gradually,#,#,gradually
18017,",",",",#, ,","
18018,part,part,#, ,part
18019,by,by,#, ,by
18020,part,part,#,#,part
18021,",",",",#, ,","
18022,a,a,#, ,a
18023,pale,pale,#,#,pale
18024,",",",",#, ,","
18025,dangling,dangle,#, ,dangling
18026,individual,individual,#, ,individual
18027,stepped,step,#, ,stepped
18028,out,out,#, ,out
18029,of,of,#, ,of
18030,the,the,#, ,the
18031,wreck,wreck,#,#,wreck
18032,",",",",#, ,","
18033,pawing,paw,#, ,pawing
18034,tentatively,tentatively,#, ,tentatively
18035,at,at,#, ,at
18036,the,the,#, ,the
18037,ground,ground,#, ,ground
18038,with,with,#, ,with
18039,a,a,#, ,a
18040,large,large,#, ,large
18041,uncertain,uncertain,#, ,uncertain
18042,dancing,dancing,#, ,dancing
18043,shoe,shoe,#,#,shoe
18044,.,.,#, ,.
18045,Blinded,blind,#, ,blinded
18046,by,by,#, ,by
18047,the,the,#, ,the
18048,glare,glare,#, ,glare
18049,of,of,#, ,of
18050,the,the,#, ,the
18051,headlights,headlight,#, ,headlights
18052,and,and,#, ,and
18053,confused,confuse,#, ,confused
18054,by,by,#, ,by
18055,the,the,#, ,the
18056,incessant,incessant,#, ,incessant
18057,groaning,groaning,#, ,groaning
18058,of,of,#, ,of
18059,the,the,#, ,the
18060,horns,horn,#,#,horns
18061,",",",",#, ,","
18062,the,the,#, ,the
18063,apparition,apparition,#, ,apparition
18064,stood,stand,#, ,stood
18065,swaying,sway,#, ,swaying
18066,for,for,#, ,for
18067,a,a,#, ,a
18068,moment,moment,#, ,moment
18069,before,before,#, ,before
18070,he,he,#, ,he
18071,perceived,perceive,#, ,perceived
18072,the,the,#, ,the
18073,man,man,#, ,man
18074,in,in,#, ,in
18075,the,the,#, ,the
18076,duster,duster,#,#,duster
18077,.,.,#, ,.
18078,"""",81656,#,#,""""
18079,Wha,Wha,#,#,wha
18080,’s,’s,#, ,’s
18081,matter,matter,#,#,matter
18082,?,?,#,#,?
18083,"""",81670,#, ,""""
18084,he,he,#, ,he
18085,inquired,inquire,#, ,inquired
18086,calmly,calmly,#,#,calmly
18087,.,.,#, ,.
18088,"""",81692,#,#,""""
18089,Did,do,#, ,did
18090,we,we,#, ,we
18091,run,run,#, ,run
18092,outa,outa,#, ,outa
18093,gas,gas,#,#,gas
18094,?,?,#,#,?
18095,"""",81713,#, ,""""
18096,"""",81715,#,#,""""
18097,Look,look,#,#,look
18098,!,!,#,#,!
18099,"""",81721,#, ,""""
18100,Half,half,#, ,half
18101,a,a,#, ,a
18102,dozen,dozen,#, ,dozen
18103,fingers,finger,#, ,fingers
18104,pointed,point,#, ,pointed
18105,at,at,#, ,at
18106,the,the,#, ,the
18107,amputated,amputate,#, ,amputated
18108,wheel,wheel,#,#,wheel
18109,-,-,#,#,-
18110,he,he,#, ,he
18111,stared,stare,#, ,stared
18112,at,at,#, ,at
18113,it,it,#, ,it
18114,for,for,#, ,for
18115,a,a,#, ,a
18116,moment,moment,#,#,moment
18117,",",",",#, ,","
18118,and,and,#, ,and
18119,then,then,#, ,then
18120,looked,look,#, ,looked
18121,upward,upward,#, ,upward
18122,as,as,#, ,as
18123,though,though,#, ,though
18124,he,he,#, ,he
18125,suspected,suspect,#, ,suspected
18126,that,that,#, ,that
18127,it,it,#, ,it
18128,had,have,#, ,had
18129,dropped,drop,#, ,dropped
18130,from,from,#, ,from
18131,the,the,#, ,the
18132,sky,sky,#,#,sky
18133,.,.,#, ,.
18134,"""",81885,#,#,""""
18135,It,it,#, ,it
18136,came,come,#, ,came
18137,off,off,#,#,off
18138,",",",",#,#,","
18139,"""",81898,#, ,""""
18140,someone,someone,#, ,someone
18141,explained,explain,#,#,explained
18142,.,.,#, ,.
18143,He,he,#, ,he
18144,nodded,nod,#,#,nodded
18145,.,.,#, ,.
18146,"""",81930,#,#,""""
18147,At,at,#, ,at
18148,first,first,#, ,first
18149,I,I,#, ,i
18150,din,din,#,#,din
18151,’,',#, ,’
18152,notice,notice,#, ,notice
18153,we,we,#,#,we
18154,’d,’d,#, ,’d
18155,stopped,stop,#,#,stopped
18156,.,.,#,#,.
18157,"""",81967,#, ,""""
18158,A,a,#, ,a
18159,pause,pause,#,#,pause
18160,.,.,#, ,.
18161,Then,then,#,#,then
18162,",",",",#, ,","
18163,taking,take,#, ,taking
18164,a,a,#, ,a
18165,long,long,#, ,long
18166,breath,breath,#, ,breath
18167,and,and,#, ,and
18168,straightening,straighten,#, ,straightening
18169,his,his,#, ,his
18170,shoulders,shoulder,#,#,shoulders
18171,",",",",#, ,","
18172,he,he,#, ,he
18173,remarked,remark,#, ,remarked
18174,in,in,#, ,in
18175,a,a,#, ,a
18176,determined,determined,#, ,determined
18177,voice,voice,#,#,voice
18178,:,:,#, ,:
18179,"""",82073,#,#,""""
18180,Wonder’ff,wonder’ff,#, ,wonder’ff
18181,tell,tell,#, ,tell
18182,me,I,#, ,me
18183,where,where,#, ,where
18184,there,there,#,#,there
18185,’s,’,#, ,’s
18186,a,a,#, ,a
18187,gas’line,gas’line,#, ,gas’line
18188,station,station,#,#,station
18189,?,?,#,#,?
18190,"""",82125,#, ,""""
18191,At,at,#, ,at
18192,least,least,#, ,least
18193,a,a,#, ,a
18194,dozen,dozen,#, ,dozen
18195,men,man,#,#,men
18196,",",",",#, ,","
18197,some,some,#, ,some
18198,of,of,#, ,of
18199,them,they,#, ,them
18200,a,a,#, ,a
18201,little,little,#, ,little
18202,better,well,#, ,better
18203,off,off,#, ,off
18204,than,than,#, ,than
18205,he,he,#, ,he
18206,was,be,#,#,was
18207,",",",",#, ,","
18208,explained,explain,#, ,explained
18209,to,to,#, ,to
18210,him,he,#, ,him
18211,that,that,#, ,that
18212,wheel,wheel,#, ,wheel
18213,and,and,#, ,and
18214,car,car,#, ,car
18215,were,be,#, ,were
18216,no,no,#, ,no
18217,longer,long,#, ,longer
18218,joined,join,#, ,joined
18219,by,by,#, ,by
18220,any,any,#, ,any
18221,physical,physical,#, ,physical
18222,bond,bond,#,#,bond
18223,.,.,#, ,.
18224,"""",82275,#,#,""""
18225,Back,back,#, ,back
18226,out,out,#,#,out
18227,",",",",#,#,","
18228,"""",82285,#, ,""""
18229,he,he,#, ,he
18230,suggested,suggest,#, ,suggested
18231,after,after,#, ,after
18232,a,a,#, ,a
18233,moment,moment,#,#,moment
18234,.,.,#, ,.
18235,"""",82316,#,#,""""
18236,Put,put,#, ,put
18237,her,she,#, ,her
18238,in,in,#, ,in
18239,reverse,reverse,#,#,reverse
18240,.,.,#,#,.
18241,"""",82336,#, ,""""
18242,"""",82338,#,#,""""
18243,But,but,#, ,but
18244,the,the,#, ,the
18245,wheel,wheel,#,#,wheel
18246,’s,’,#, ,’s
18247,off,off,#,#,off
18248,!,!,#,#,!
18249,"""",82359,#, ,""""
18250,He,he,#, ,he
18251,hesitated,hesitate,#,#,hesitated
18252,.,.,#, ,.
18253,"""",82375,#,#,""""
18254,No,no,#, ,no
18255,harm,harm,#, ,harm
18256,in,in,#, ,in
18257,trying,try,#,#,trying
18258,",",",",#,#,","
18259,"""",82394,#, ,""""
18260,he,he,#, ,he
18261,said,say,#,#,said
18262,.,.,#, ,.
18263,The,the,#, ,the
18264,caterwauling,caterwaul,#, ,caterwauling
18265,horns,horn,#, ,horns
18266,had,have,#, ,had
18267,reached,reach,#, ,reached
18268,a,a,#, ,a
18269,crescendo,crescendo,#, ,crescendo
18270,and,and,#, ,and
18271,I,I,#, ,i
18272,turned,turn,#, ,turned
18273,away,away,#, ,away
18274,and,and,#, ,and
18275,cut,cut,#, ,cut
18276,across,across,#, ,across
18277,the,the,#, ,the
18278,lawn,lawn,#, ,lawn
18279,toward,toward,#, ,toward
18280,home,home,#,#,home
18281,.,.,#, ,.
18282,I,I,#, ,i
18283,glanced,glance,#, ,glanced
18284,back,back,#, ,back
18285,once,once,#,#,once
18286,.,.,#, ,.
18287,A,a,#, ,a
18288,wafer,wafer,#, ,wafer
18289,of,of,#, ,of
18290,a,a,#, ,a
18291,moon,moon,#, ,moon
18292,was,be,#, ,was
18293,shining,shine,#, ,shining
18294,over,over,#, ,over
18295,Gatsby,Gatsby,#,#,gatsby
18296,’s,’s,#, ,’s
18297,house,house,#,#,house
18298,",",",",#, ,","
18299,making,make,#, ,making
18300,the,the,#, ,the
18301,night,night,#, ,night
18302,fine,fine,#, ,fine
18303,as,as,#, ,as
18304,before,before,#,#,before
18305,",",",",#, ,","
18306,and,and,#, ,and
18307,surviving,survive,#, ,surviving
18308,the,the,#, ,the
18309,laughter,laughter,#, ,laughter
18310,and,and,#, ,and
18311,the,the,#, ,the
18312,sound,sound,#, ,sound
18313,of,of,#, ,of
18314,his,his,#, ,his
18315,still,still,#, ,still
18316,glowing,glow,#, ,glowing
18317,garden,garden,#,#,garden
18318,.,.,#, ,.
18319,A,a,#, ,a
18320,sudden,sudden,#, ,sudden
18321,emptiness,emptiness,#, ,emptiness
18322,seemed,seem,#, ,seemed
18323,to,to,#, ,to
18324,flow,flow,#, ,flow
18325,now,now,#, ,now
18326,from,from,#, ,from
18327,the,the,#, ,the
18328,windows,window,#, ,windows
18329,and,and,#, ,and
18330,the,the,#, ,the
18331,great,great,#, ,great
18332,doors,door,#,#,doors
18333,",",",",#, ,","
18334,endowing,endow,#, ,endowing
18335,with,with,#, ,with
18336,complete,complete,#, ,complete
18337,isolation,isolation,#, ,isolation
18338,the,the,#, ,the
18339,figure,figure,#, ,figure
18340,of,of,#, ,of
18341,the,the,#, ,the
18342,host,host,#,#,host
18343,",",",",#, ,","
18344,who,who,#, ,who
18345,stood,stand,#, ,stood
18346,on,on,#, ,on
18347,the,the,#, ,the
18348,porch,porch,#,#,porch
18349,",",",",#, ,","
18350,his,his,#, ,his
18351,hand,hand,#, ,hand
18352,up,up,#, ,up
18353,in,in,#, ,in
18354,a,a,#, ,a
18355,formal,formal,#, ,formal
18356,gesture,gesture,#, ,gesture
18357,of,of,#, ,of
18358,farewell,farewell,#,#,farewell
18359,.,.,#, ,.
18360,Reading,read,#, ,reading
18361,over,over,#, ,over
18362,what,what,#, ,what
18363,I,I,#, ,i
18364,have,have,#, ,have
18365,written,write,#, ,written
18366,so,so,#, ,so
18367,far,far,#,#,far
18368,",",",",#, ,","
18369,I,I,#, ,i
18370,see,see,#, ,see
18371,I,I,#, ,i
18372,have,have,#, ,have
18373,given,give,#, ,given
18374,the,the,#, ,the
18375,impression,impression,#, ,impression
18376,that,that,#, ,that
18377,the,the,#, ,the
18378,events,event,#, ,events
18379,of,of,#, ,of
18380,three,three,#, ,three
18381,nights,night,#, ,nights
18382,several,several,#, ,several
18383,weeks,week,#, ,weeks
18384,apart,apart,#, ,apart
18385,were,be,#, ,were
18386,all,all,#, ,all
18387,that,that,#, ,that
18388,absorbed,absorb,#, ,absorbed
18389,me,I,#,#,me
18390,.,.,#, ,.
18391,On,on,#, ,on
18392,the,the,#, ,the
18393,contrary,contrary,#,#,contrary
18394,",",",",#, ,","
18395,they,they,#, ,they
18396,were,be,#, ,were
18397,merely,merely,#, ,merely
18398,casual,casual,#, ,casual
18399,events,event,#, ,events
18400,in,in,#, ,in
18401,a,a,#, ,a
18402,crowded,crowded,#, ,crowded
18403,summer,summer,#,#,summer
18404,",",",",#, ,","
18405,and,and,#,#,and
18406,",",",",#, ,","
18407,until,until,#, ,until
18408,much,much,#, ,much
18409,later,later,#,#,later
18410,",",",",#, ,","
18411,they,they,#, ,they
18412,absorbed,absorb,#, ,absorbed
18413,me,I,#, ,me
18414,infinitely,infinitely,#, ,infinitely
18415,less,less,#, ,less
18416,than,than,#, ,than
18417,my,my,#, ,my
18418,personal,personal,#, ,personal
18419,affairs,affair,#,#,affairs
18420,.,.,#, ,.
18421,Most,Most,#, ,most
18422,of,of,#, ,of
18423,the,the,#, ,the
18424,time,time,#, ,time
18425,I,I,#, ,i
18426,worked,work,#,#,worked
18427,.,.,#, ,.
18428,In,in,#, ,in
18429,the,the,#, ,the
18430,early,early,#, ,early
18431,morning,morning,#, ,morning
18432,the,the,#, ,the
18433,sun,sun,#, ,sun
18434,threw,throw,#, ,threw
18435,my,my,#, ,my
18436,shadow,shadow,#, ,shadow
18437,westward,westward,#, ,westward
18438,as,as,#, ,as
18439,I,I,#, ,i
18440,hurried,hurry,#, ,hurried
18441,down,down,#, ,down
18442,the,the,#, ,the
18443,white,white,#, ,white
18444,chasms,chasm,#, ,chasms
18445,of,of,#, ,of
18446,lower,low,#, ,lower
18447,New,New,#, ,new
18448,York,York,#, ,york
18449,to,to,#, ,to
18450,the,the,#, ,the
18451,Probity,Probity,#, ,probity
18452,Trust,Trust,#,#,trust
18453,.,.,#, ,.
18454,I,I,#, ,i
18455,knew,know,#, ,knew
18456,the,the,#, ,the
18457,other,other,#, ,other
18458,clerks,clerk,#, ,clerks
18459,and,and,#, ,and
18460,young,young,#, ,young
18461,bond,bond,#,#,bond
18462,-,-,#,#,-
18463,salesmen,salesman,#, ,salesmen
18464,by,by,#, ,by
18465,their,their,#, ,their
18466,first,first,#, ,first
18467,names,name,#,#,names
18468,",",",",#, ,","
18469,and,and,#, ,and
18470,lunched,lunch,#, ,lunched
18471,with,with,#, ,with
18472,them,they,#, ,them
18473,in,in,#, ,in
18474,dark,dark,#,#,dark
18475,",",",",#, ,","
18476,crowded,crowd,#, ,crowded
18477,restaurants,restaurant,#, ,restaurants
18478,on,on,#, ,on
18479,little,little,#, ,little
18480,pig,pig,#, ,pig
18481,sausages,sausage,#, ,sausages
18482,and,and,#, ,and
18483,mashed,mashed,#, ,mashed
18484,potatoes,potato,#, ,potatoes
18485,and,and,#, ,and
18486,coffee,coffee,#,#,coffee
18487,.,.,#, ,.
18488,I,I,#, ,i
18489,even,even,#, ,even
18490,had,have,#, ,had
18491,a,a,#, ,a
18492,short,short,#, ,short
18493,affair,affair,#, ,affair
18494,with,with,#, ,with
18495,a,a,#, ,a
18496,girl,girl,#, ,girl
18497,who,who,#, ,who
18498,lived,live,#, ,lived
18499,in,in,#, ,in
18500,Jersey,Jersey,#, ,jersey
18501,City,City,#, ,city
18502,and,and,#, ,and
18503,worked,work,#, ,worked
18504,in,in,#, ,in
18505,the,the,#, ,the
18506,accounting,accounting,#, ,accounting
18507,department,department,#,#,department
18508,",",",",#, ,","
18509,but,but,#, ,but
18510,her,her,#, ,her
18511,brother,brother,#, ,brother
18512,began,begin,#, ,began
18513,throwing,throw,#, ,throwing
18514,mean,mean,#, ,mean
18515,looks,look,#, ,looks
18516,in,in,#, ,in
18517,my,my,#, ,my
18518,direction,direction,#,#,direction
18519,",",",",#, ,","
18520,so,so,#, ,so
18521,when,when,#, ,when
18522,she,she,#, ,she
18523,went,go,#, ,went
18524,on,on,#, ,on
18525,her,her,#, ,her
18526,vacation,vacation,#, ,vacation
18527,in,in,#, ,in
18528,July,July,#, ,july
18529,I,I,#, ,i
18530,let,let,#, ,let
18531,it,it,#, ,it
18532,blow,blow,#, ,blow
18533,quietly,quietly,#, ,quietly
18534,away,away,#,#,away
18535,.,.,#, ,.
18536,I,I,#, ,i
18537,took,take,#, ,took
18538,dinner,dinner,#, ,dinner
18539,usually,usually,#, ,usually
18540,at,at,#, ,at
18541,the,the,#, ,the
18542,Yale,Yale,#, ,yale
18543,Club,Club,#,#,club
18544,-,-,#,#,-
18545,for,for,#, ,for
18546,some,some,#, ,some
18547,reason,reason,#, ,reason
18548,it,it,#, ,it
18549,was,be,#, ,was
18550,the,the,#, ,the
18551,gloomiest,gloomy,#, ,gloomiest
18552,event,event,#, ,event
18553,of,of,#, ,of
18554,my,my,#, ,my
18555,day,day,#,#,day
18556,-,-,#,#,-
18557,and,and,#, ,and
18558,then,then,#, ,then
18559,I,I,#, ,i
18560,went,go,#, ,went
18561,upstairs,upstairs,#, ,upstairs
18562,to,to,#, ,to
18563,the,the,#, ,the
18564,library,library,#, ,library
18565,and,and,#, ,and
18566,studied,study,#, ,studied
18567,investments,investment,#, ,investments
18568,and,and,#, ,and
18569,securities,security,#, ,securities
18570,for,for,#, ,for
18571,a,a,#, ,a
18572,conscientious,conscientious,#, ,conscientious
18573,hour,hour,#,#,hour
18574,.,.,#, ,.
18575,There,there,#, ,there
18576,were,be,#, ,were
18577,generally,generally,#, ,generally
18578,a,a,#, ,a
18579,few,few,#, ,few
18580,rioters,rioter,#, ,rioters
18581,around,around,#,#,around
18582,",",",",#, ,","
18583,but,but,#, ,but
18584,they,they,#, ,they
18585,never,never,#, ,never
18586,came,come,#, ,came
18587,into,into,#, ,into
18588,the,the,#, ,the
18589,library,library,#,#,library
18590,",",",",#, ,","
18591,so,so,#, ,so
18592,it,it,#, ,it
18593,was,be,#, ,was
18594,a,a,#, ,a
18595,good,good,#, ,good
18596,place,place,#, ,place
18597,to,to,#, ,to
18598,work,work,#,#,work
18599,.,.,#, ,.
18600,After,after,#, ,after
18601,that,that,#,#,that
18602,",",",",#, ,","
18603,if,if,#, ,if
18604,the,the,#, ,the
18605,night,night,#, ,night
18606,was,be,#, ,was
18607,mellow,mellow,#,#,mellow
18608,",",",",#, ,","
18609,I,I,#, ,i
18610,strolled,stroll,#, ,strolled
18611,down,down,#, ,down
18612,Madison,Madison,#, ,madison
18613,Avenue,Avenue,#, ,avenue
18614,past,past,#, ,past
18615,the,the,#, ,the
18616,old,old,#, ,old
18617,Murray,Murray,#, ,murray
18618,Hill,Hill,#, ,hill
18619,Hotel,Hotel,#,#,hotel
18620,",",",",#, ,","
18621,and,and,#, ,and
18622,over,over,#, ,over
18623,33rd,33rd,#, ,33rd
18624,Street,Street,#, ,street
18625,to,to,#, ,to
18626,the,the,#, ,the
18627,Pennsylvania,Pennsylvania,#, ,pennsylvania
18628,Station,Station,#,#,station
18629,.,.,#, ,.
18630,I,I,#, ,i
18631,began,begin,#, ,began
18632,to,to,#, ,to
18633,like,like,#, ,like
18634,New,New,#, ,new
18635,York,York,#,#,york
18636,",",",",#, ,","
18637,the,the,#, ,the
18638,racy,racy,#,#,racy
18639,",",",",#, ,","
18640,adventurous,adventurous,#, ,adventurous
18641,feel,feel,#, ,feel
18642,of,of,#, ,of
18643,it,it,#, ,it
18644,at,at,#, ,at
18645,night,night,#,#,night
18646,",",",",#, ,","
18647,and,and,#, ,and
18648,the,the,#, ,the
18649,satisfaction,satisfaction,#, ,satisfaction
18650,that,that,#, ,that
18651,the,the,#, ,the
18652,constant,constant,#, ,constant
18653,flicker,flicker,#, ,flicker
18654,of,of,#, ,of
18655,men,man,#, ,men
18656,and,and,#, ,and
18657,women,woman,#, ,women
18658,and,and,#, ,and
18659,machines,machine,#, ,machines
18660,gives,give,#, ,gives
18661,to,to,#, ,to
18662,the,the,#, ,the
18663,restless,restless,#, ,restless
18664,eye,eye,#,#,eye
18665,.,.,#, ,.
18666,I,I,#, ,i
18667,liked,like,#, ,liked
18668,to,to,#, ,to
18669,walk,walk,#, ,walk
18670,up,up,#, ,up
18671,Fifth,Fifth,#, ,fifth
18672,Avenue,Avenue,#, ,avenue
18673,and,and,#, ,and
18674,pick,pick,#, ,pick
18675,out,out,#, ,out
18676,romantic,romantic,#, ,romantic
18677,women,woman,#, ,women
18678,from,from,#, ,from
18679,the,the,#, ,the
18680,crowd,crowd,#, ,crowd
18681,and,and,#, ,and
18682,imagine,imagine,#, ,imagine
18683,that,that,#, ,that
18684,in,in,#, ,in
18685,a,a,#, ,a
18686,few,few,#, ,few
18687,minutes,minute,#, ,minutes
18688,I,I,#, ,i
18689,was,be,#, ,was
18690,going,go,#, ,going
18691,to,to,#, ,to
18692,enter,enter,#, ,enter
18693,into,into,#, ,into
18694,their,their,#, ,their
18695,lives,life,#,#,lives
18696,",",",",#, ,","
18697,and,and,#, ,and
18698,no,no,#, ,no
18699,one,one,#, ,one
18700,would,would,#, ,would
18701,ever,ever,#, ,ever
18702,know,know,#, ,know
18703,or,or,#, ,or
18704,disapprove,disapprove,#,#,disapprove
18705,.,.,#, ,.
18706,Sometimes,sometimes,#,#,sometimes
18707,",",",",#, ,","
18708,in,in,#, ,in
18709,my,my,#, ,my
18710,mind,mind,#,#,mind
18711,",",",",#, ,","
18712,I,I,#, ,i
18713,followed,follow,#, ,followed
18714,them,they,#, ,them
18715,to,to,#, ,to
18716,their,their,#, ,their
18717,apartments,apartment,#, ,apartments
18718,on,on,#, ,on
18719,the,the,#, ,the
18720,corners,corner,#, ,corners
18721,of,of,#, ,of
18722,hidden,hidden,#, ,hidden
18723,streets,street,#,#,streets
18724,",",",",#, ,","
18725,and,and,#, ,and
18726,they,they,#, ,they
18727,turned,turn,#, ,turned
18728,and,and,#, ,and
18729,smiled,smile,#, ,smiled
18730,back,back,#, ,back
18731,at,at,#, ,at
18732,me,I,#, ,me
18733,before,before,#, ,before
18734,they,they,#, ,they
18735,faded,fade,#, ,faded
18736,through,through,#, ,through
18737,a,a,#, ,a
18738,door,door,#, ,door
18739,into,into,#, ,into
18740,warm,warm,#, ,warm
18741,darkness,darkness,#,#,darkness
18742,.,.,#, ,.
18743,At,at,#, ,at
18744,the,the,#, ,the
18745,enchanted,enchanted,#, ,enchanted
18746,metropolitan,metropolitan,#, ,metropolitan
18747,twilight,twilight,#, ,twilight
18748,I,I,#, ,i
18749,felt,feel,#, ,felt
18750,a,a,#, ,a
18751,haunting,haunt,#, ,haunting
18752,loneliness,loneliness,#, ,loneliness
18753,sometimes,sometimes,#,#,sometimes
18754,",",",",#, ,","
18755,and,and,#, ,and
